"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"EEF2.6",6.59009624282124e-254,-2.00375815523399,0.035,0.263,4.18873107289961e-249,"Liver","EEF2"
"CHSY3.5",1.15269790975928e-252,1.29439785035704,0.331,0.155,7.32666318422098e-248,"Liver","CHSY3"
"COL4A2.6",6.78420297645916e-252,-1.47776049254451,0.228,0.472,4.31210725386721e-247,"Liver","COL4A2"
"HLA-E.5",9.32576695935912e-252,-1.38261152470067,0.161,0.422,5.92755073703825e-247,"Liver","HLA-E"
"SORBS1.5",9.39251938241889e-252,1.37744008356201,0.318,0.147,5.96997924465927e-247,"Liver","SORBS1"
"VWF.6",7.13707366746305e-251,-2.36833134222665,0.014,0.228,4.53639539377619e-246,"Liver","VWF"
"PTRF.6",2.21133027576369e-250,-2.19465803906573,0.027,0.247,1.40554363657816e-245,"Liver","PTRF"
"FAM49B.5",1.0168554977671e-249,1.46806956705792,0.229,0.087,6.46323522935745e-245,"Liver","FAM49B"
"ARHGAP26.6",1.00789489802237e-247,1.23394900813688,0.363,0.183,6.40628076132001e-243,"Liver","ARHGAP26"
"FAM102A.2",8.4502380398368e-247,1.25204349402921,0.161,0.047,5.37105580050067e-242,"Liver","FAM102A"
"RPL19.5",2.58924181489887e-246,-1.90696056345066,0.035,0.258,1.64574798996787e-241,"Liver","RPL19"
"MYL6.6",9.35491310635323e-246,-1.67574673856125,0.064,0.3,5.94607631952918e-241,"Liver","MYL6"
"PTPRB.6",2.63532151403628e-244,1.07867366296953,0.503,0.309,1.6750367075366e-239,"Liver","PTPRB"
"FLRT2.6",2.53571967783162e-240,1.64830999539889,0.317,0.15,1.61172878442655e-235,"Liver","FLRT2"
"NSMCE2.4",4.52912090709618e-238,1.28786113942857,0.309,0.143,2.8787545397594e-233,"Liver","NSMCE2"
"RPS23.7",2.79476852517395e-236,-1.86410683832792,0.036,0.253,1.77638282228582e-231,"Liver","RPS23"
"CHRM3.7",1.73900968002074e-234,-2.70391680523983,0.01,0.209,1.10533194271798e-229,"Liver","CHRM3"
"LPHN3.7",8.33242235737882e-233,-2.61512105950233,0.009,0.207,5.29617097457355e-228,"Liver","LPHN3"
"DUSP5",2.65373143034842e-231,1.27652135846202,0.12,0.03,1.68673823444376e-226,"Liver","DUSP5"
"FAM110B",1.93130322904546e-230,1.27745282424216,0.127,0.034,1.22755564541359e-225,"Liver","FAM110B"
"MYO1B.7",5.06653824661045e-230,-2.24189034588402,0.004,0.197,3.22034237492807e-225,"Liver","MYO1B"
"PIEZO2.5",2.7351974075072e-228,1.05216887009383,0.34,0.161,1.73851882418565e-223,"Liver","PIEZO2"
"RPL38.7",4.30382881056552e-228,-1.77065747409453,0.036,0.249,2.73555663028355e-223,"Liver","RPL38"
"SPARCL1.6",1.59703928855941e-226,-2.80583323113687,0.004,0.194,1.01509414220124e-221,"Liver","SPARCL1"
"RPL28.5",2.9490070257554e-226,-1.73250046689428,0.05,0.267,1.87441835564039e-221,"Liver","RPL28"
"NR2F2-AS1.7",4.52901587766405e-226,1.30225252495861,0.25,0.103,2.87868778200205e-221,"Liver","NR2F2-AS1"
"RPL13.7",5.28902577513383e-226,-1.73963668439497,0.041,0.255,3.36175767293281e-221,"Liver","RPL13"
"PDE4D.7",6.68380992534968e-225,0.931498553248866,0.486,0.291,4.24829642665151e-220,"Liver","PDE4D"
"SFMBT2.2",1.35595910562504e-222,1.32721202439306,0.177,0.06,8.61861167126333e-218,"Liver","SFMBT2"
"PCSK6.1",9.2869616193965e-222,1.22530111528496,0.209,0.077,5.90288567490461e-217,"Liver","PCSK6"
"RPL11.6",1.76840650453213e-221,-1.69698399626269,0.05,0.263,1.12401685834567e-216,"Liver","RPL11"
"RPL32.6",4.28354000616032e-221,-1.85455646775846,0.032,0.237,2.72266086331556e-216,"Liver","RPL32"
"ITM2A.6",1.02789887046992e-219,-2.63240566020074,0.009,0.197,6.53342801059387e-215,"Liver","ITM2A"
"RPL27A.7",1.18563112087067e-217,-1.7268945600377,0.044,0.252,7.53598996736606e-213,"Liver","RPL27A"
"RPS12.5",1.47204459700659e-217,-1.8260503353705,0.032,0.234,9.35646266303362e-213,"Liver","RPS12"
"CD34.5",3.74841761360568e-217,-1.85580827567639,0.035,0.238,2.38253171938391e-212,"Liver","CD34"
"RPL31.7",9.03775453017526e-217,-1.72450800624117,0.043,0.25,5.7444871569247e-212,"Liver","RPL31"
"A2M.7",4.12581585287154e-216,-1.49315625746122,0.101,0.328,2.62240981424368e-211,"Liver","A2M"
"DACH1.7",2.76911471784355e-215,-1.91431008680362,0.088,0.303,1.76007700580854e-210,"Liver","DACH1"
"GNB2L1.7",3.1665442746097e-215,-1.82799893243609,0.03,0.23,2.01268720638467e-210,"Liver","GNB2L1"
"PTMA.6",4.32399842569297e-214,-1.83841918600004,0.022,0.217,2.74837663935471e-209,"Liver","PTMA"
"ZFP36L1.6",1.20504016418263e-212,-1.35710004679627,0.137,0.368,7.65935578756119e-208,"Liver","ZFP36L1"
"EPS15.2",1.24183074033306e-211,1.28354061809313,0.267,0.119,7.89320036863098e-207,"Liver","EPS15"
"TUBB.7",8.75124483139431e-211,-1.73743571930797,0.039,0.24,5.56237872728254e-206,"Liver","TUBB"
"SCN9A",8.95165814611023e-211,1.19534250596075,0.117,0.031,5.68976343424912e-206,"Liver","SCN9A"
"RPL18.4",4.52038312756981e-209,-1.76939619401445,0.038,0.237,2.87320071971465e-204,"Liver","RPL18"
"IGF2.7",6.28651039446283e-206,-2.21790351222387,0.188,0.398,3.99576887182452e-201,"Liver","IGF2"
"SOX4.6",1.6811122411417e-205,-1.78653591772421,0.027,0.219,1.06853175159208e-200,"Liver","SOX4"
"IGFBP5.6",4.78957293442609e-205,-3.17578655650319,0.003,0.178,3.04430045285056e-200,"Liver","IGFBP5"
"OSBPL10.4",1.9359389815015e-202,1.28864338692394,0.214,0.086,1.23050217603217e-197,"Liver","OSBPL10"
"RPL8.5",8.28081176868479e-201,-1.67406975278553,0.033,0.225,5.26336676829374e-196,"Liver","RPL8"
"RPL13A.7",2.72182476655006e-200,-1.80400068649808,0.028,0.215,1.73001903986688e-195,"Liver","RPL13A"
"PFN1.6",3.04156095142417e-198,-1.87876997847444,0.028,0.214,1.93324655633472e-193,"Liver","PFN1"
"RPL5.4",7.33318732663395e-196,-1.56625438954974,0.043,0.236,4.66104719668181e-191,"Liver","RPL5"
"TGFBR3.7",3.81295887160412e-195,1.00289170688209,0.317,0.155,2.4235547883803e-190,"Liver","TGFBR3"
"TUBA1A.7",4.2978163245189e-195,-1.82536717118519,0.02,0.199,2.73173503402745e-190,"Liver","TUBA1A"
"RPL7A.6",5.4371875686984e-195,-1.70785482469573,0.034,0.222,3.45593079054039e-190,"Liver","RPL7A"
"RPS4X.5",1.88931239593456e-194,-1.68132131466383,0.044,0.235,1.20086585197997e-189,"Liver","RPS4X"
"SERPINH1.7",1.26940471386698e-192,-1.57536301085409,0.046,0.238,8.06846330180992e-188,"Liver","SERPINH1"
"RPL23.7",2.20580289382401e-192,-1.75728669861552,0.026,0.207,1.40203037734348e-187,"Liver","RPL23"
"SLC25A37",1.15239532892976e-190,1.26967786684881,0.114,0.032,7.32473995021045e-186,"Liver","SLC25A37"
"PPARG.1",3.57096690227519e-190,1.13908960187913,0.148,0.048,2.26974227275513e-185,"Liver","PPARG"
"PRELID2",7.83439324407231e-190,1.24592286352325,0.138,0.044,4.9796186898648e-185,"Liver","PRELID2"
"NR2F1-AS1.2",8.0719386293751e-189,1.1548107204644,0.176,0.064,5.13060491221711e-184,"Liver","NR2F1-AS1"
"MAP3K5",1.80821401023744e-187,1.14931953967387,0.101,0.026,1.14931890704702e-182,"Liver","MAP3K5"
"GNG11.5",1.46713180501558e-186,-1.82058694417084,0.018,0.19,9.32523646585953e-182,"Liver","GNG11"
"ADD3.7",2.60105551355951e-186,1.26235689889143,0.317,0.167,1.65325689497356e-181,"Liver","ADD3"
"STAB1.2",4.91164190941086e-186,1.30731273745508,0.186,0.072,3.12188871404064e-181,"Liver","STAB1"
"CASC15.7",2.91809109343612e-184,-1.6996490807846,0.026,0.202,1.85476787989893e-179,"Liver","CASC15"
"HSP90AB1.6",2.94116366732143e-184,-1.60826985758796,0.027,0.204,1.86943303858617e-179,"Liver","HSP90AB1"
"SBF2.3",3.48964299935243e-184,1.03554639151812,0.418,0.254,2.2180519868184e-179,"Liver","SBF2"
"CRIP2.7",5.76916250681337e-184,-1.64940604747047,0.033,0.211,3.66693738095565e-179,"Liver","CRIP2"
"ANKS1A.5",1.01855729576904e-183,1.14268403079857,0.302,0.153,6.47405202763759e-179,"Liver","ANKS1A"
"ST3GAL6.1",1.34678258031412e-180,1.29590176595688,0.163,0.06,8.5602847587346e-176,"Liver","ST3GAL6"
"RPS14.5",1.48296948823414e-180,-1.79798923327896,0.024,0.195,9.42590236416502e-176,"Liver","RPS14"
"RPL37.6",3.14675759540618e-180,-1.66723280894591,0.039,0.217,2.00011059521612e-175,"Liver","RPL37"
"YWHAB.4",3.71089553058003e-179,-1.65232306742365,0.025,0.196,2.35868230819197e-174,"Liver","YWHAB"
"COL3A1.7",4.50162978341656e-179,-3.0807965112777,0.028,0.197,2.8612809066374e-174,"Liver","COL3A1"
"PTMS.7",8.02342615338433e-179,-1.68972373346417,0.022,0.192,5.09976989735261e-174,"Liver","PTMS"
"TMBIM6.6",2.88209476710748e-178,-1.37422460648237,0.063,0.253,1.83188825492118e-173,"Liver","TMBIM6"
"RPS2.6",1.32518879504659e-177,-1.76168827577128,0.029,0.201,8.4230325001956e-173,"Liver","RPS2"
"NFIB.6",1.53830393569327e-177,-1.0431955103799,0.225,0.446,9.77761364566002e-173,"Liver","NFIB"
"RPS29.5",5.52806479543307e-177,-1.52189956314844,0.05,0.233,3.51369326462521e-172,"Liver","RPS29"
"TUBA1B.6",6.58128863368134e-177,-1.75586724110308,0.036,0.211,4.1831328684542e-172,"Liver","TUBA1B"
"ITGA6.7",1.68097147727698e-176,-1.79417791360889,0.01,0.17,1.06844228067202e-171,"Liver","ITGA6"
"TCF7L2.6",4.65260736600357e-176,1.24976071584318,0.282,0.143,2.95724376790553e-171,"Liver","TCF7L2"
"IFITM3.7",1.37345498333521e-175,-1.48873631963844,0.047,0.229,8.72981721957694e-171,"Liver","IFITM3"
"ACER2",1.96745295904454e-175,1.147073864193,0.113,0.033,1.2505327752983e-170,"Liver","ACER2"
"FKBP1A.6",1.06989647528256e-174,-1.65289875902251,0.026,0.194,6.8003689865435e-170,"Liver","FKBP1A"
"ITM2B.5",1.8703327738823e-173,-1.26871380890816,0.119,0.321,1.18880221440733e-168,"Liver","ITM2B"
"MARCKSL1.5",2.00030698888864e-173,-1.7328315632037,0.024,0.191,1.27141512520751e-168,"Liver","MARCKSL1"
"MYH9.6",2.11969939084038e-173,-1.33271342516874,0.075,0.266,1.34730212981205e-168,"Liver","MYH9"
"ARL15.7",6.9755755103652e-173,0.843126838327691,0.532,0.356,4.43374555014323e-168,"Liver","ARL15"
"RPL27.6",1.53421765094255e-172,-1.66637703518758,0.022,0.186,9.75164081115596e-168,"Liver","RPL27"
"RPLP0.7",2.25460328753451e-172,-1.58730395745119,0.039,0.212,1.43304839558981e-167,"Liver","RPLP0"
"UBB.7",6.36383815699167e-172,-1.59938179289512,0.024,0.189,4.04491917096547e-167,"Liver","UBB"
"CDH11.7",5.62082676602495e-171,-2.04108820163762,0.021,0.182,3.57265370075312e-166,"Liver","CDH11"
"PTPRK.6",6.83686027299993e-171,-1.71255583214912,0.024,0.187,4.34557675812149e-166,"Liver","PTPRK"
"RPS16.6",1.20364471609096e-170,-1.60288225756553,0.033,0.203,7.65048617994572e-166,"Liver","RPS16"
"CALR.7",1.67784232146434e-168,-1.20692760975146,0.118,0.319,1.06645335794595e-163,"Liver","CALR"
"APBB2.7",3.33762192801652e-167,0.995117205713623,0.405,0.25,2.12142587366658e-162,"Liver","APBB2"
"BSG.7",4.4370703504185e-167,-1.49359387002222,0.049,0.224,2.8202462854295e-162,"Liver","BSG"
"MEIS2.6",1.83637262213457e-166,0.722561797863318,0.413,0.235,1.16721680235495e-161,"Liver","MEIS2"
"APLP2.5",3.66976275787089e-166,-1.59197162516955,0.03,0.194,2.33253790653031e-161,"Liver","APLP2"
"CABLES1",1.45200043095356e-165,1.1054108379997,0.105,0.03,9.22905993918393e-161,"Liver","CABLES1"
"H3F3B.5",3.19622989391955e-165,-1.52713219708116,0.034,0.2,2.03155568287421e-160,"Liver","H3F3B"
"TXNIP.6",3.43158309705834e-165,-1.79314348170117,0.021,0.178,2.18114853232125e-160,"Liver","TXNIP"
"LAMC1.3",6.18825293771265e-165,-1.52950029694687,0.033,0.197,3.93331544973953e-160,"Liver","LAMC1"
"NRP1.6",7.35611585028729e-165,0.91630965958019,0.475,0.317,4.67562079560111e-160,"Liver","NRP1"
"TLN2",2.99947177716471e-163,1.18661826617947,0.113,0.035,1.90649425628366e-158,"Liver","TLN2"
"CXorf36.6",1.38749875139909e-162,-1.61223875748059,0.026,0.185,8.81908081376774e-158,"Liver","CXorf36"
"RPS24.7",1.7847824570394e-162,-1.49845807604259,0.036,0.202,1.13442557751881e-157,"Liver","RPS24"
"GPC6",7.00682405110946e-162,1.29045350966792,0.122,0.04,4.45360743512569e-157,"Liver","GPC6"
"HNRNPA1.7",7.81445994107045e-162,-1.47436378108675,0.036,0.201,4.96694888314379e-157,"Liver","HNRNPA1"
"RPL35A.7",1.70281395173592e-161,-1.57877348716094,0.024,0.181,1.08232557586287e-156,"Liver","RPL35A"
"DAPK1.1",3.94156873401906e-161,1.04042572367795,0.142,0.049,2.50530050302986e-156,"Liver","DAPK1"
"RPS28.5",1.205377473502e-159,-1.47027826367767,0.025,0.182,7.66149975932606e-155,"Liver","RPS28"
"BMP6",3.45290626217379e-159,1.0887692502998,0.108,0.032,2.19470174930028e-154,"Liver","BMP6"
"UNC5B.7",4.26708425154291e-156,-1.8686131939638,0.005,0.146,2.71220142112319e-151,"Liver","UNC5B"
"KIAA1462.7",6.91228898709288e-156,-1.56196555339286,0.021,0.172,4.3935200030861e-151,"Liver","KIAA1462"
"DOCK9.6",7.36432083610934e-155,-1.36369354128586,0.077,0.252,4.68083596663946e-150,"Liver","DOCK9"
"APCDD1.7",1.88373494158257e-154,-1.99391623483988,0.001,0.136,1.1973207662193e-149,"Liver","APCDD1"
"AKAP12.5",8.57891595724829e-154,1.21609399254136,0.306,0.168,5.45284477158658e-149,"Liver","AKAP12"
"COBLL1.6",3.67089353274828e-153,-1.90511060604892,0.01,0.152,2.33325663835013e-148,"Liver","COBLL1"
"RHOB.7",7.3717899151978e-153,-1.65282619813578,0.015,0.16,4.68558338799887e-148,"Liver","RHOB"
"ARHGAP18.6",1.89044725812711e-152,-1.71034471765598,0.032,0.186,1.20158718173817e-147,"Liver","ARHGAP18"
"RPS21.6",3.06243013452356e-152,-1.52894781434352,0.024,0.173,1.94651121780452e-147,"Liver","RPS21"
"FSCN1.7",5.48757351654497e-151,-1.43771244240372,0.04,0.198,3.48795660285115e-146,"Liver","FSCN1"
"RPS5.5",1.06352111667682e-150,-1.53552399191384,0.023,0.172,6.75984656970951e-146,"Liver","RPS5"
"RPS20.5",3.47137567263318e-150,-1.44506210539114,0.034,0.188,2.20644109128238e-145,"Liver","RPS20"
"MYO10.6",3.74541066138662e-150,0.981138663475126,0.353,0.208,2.38062047048395e-145,"Liver","MYO10"
"SOX18.6",8.39614302396988e-150,-1.74488800859565,0.016,0.158,5.3366724674655e-145,"Liver","SOX18"
"RPS9.6",3.40342134944859e-149,-1.46422060235264,0.028,0.178,2.16324864392302e-144,"Liver","RPS9"
"CLDN5.7",1.08497695694151e-148,-1.410969073475,0.092,0.265,6.89622203601592e-144,"Liver","CLDN5"
"AUTS2.6",1.38628273907271e-147,0.711219351608044,0.559,0.406,8.81135171782003e-143,"Liver","AUTS2"
"UBC.7",4.0689024114783e-147,-1.52757546656477,0.021,0.166,2.58623506175972e-142,"Liver","UBC"
"PODXL.5",4.44471432967401e-147,-1.5488466810347,0.025,0.172,2.82510487508409e-142,"Liver","PODXL"
"RPL34.5",1.60663732716307e-146,-1.4042293138172,0.035,0.188,1.02119475151812e-141,"Liver","RPL34"
"RPL9.6",1.79205404844888e-146,-1.52730021444511,0.021,0.166,1.13904747373459e-141,"Liver","RPL9"
"RPL12.5",6.3808710269596e-146,-1.48682977241593,0.032,0.182,4.05574543344579e-141,"Liver","RPL12"
"TANC2.5",7.60544153266137e-146,1.19661690026161,0.328,0.192,4.8340946925749e-141,"Liver","TANC2"
"SRGAP1.4",2.71737436996231e-145,1.10406073953204,0.246,0.124,1.72719032329174e-140,"Liver","SRGAP1"
"TCF7L1.7",1.12024008852085e-144,1.02792643415636,0.322,0.186,7.1203580266474e-140,"Liver","TCF7L1"
"IGFBP4.4",4.80402612847601e-144,-1.07595374305929,0.178,0.366,3.05348704752063e-139,"Liver","IGFBP4"
"SNX2",3.17969063522698e-143,1.10406309711326,0.125,0.044,2.02104316465662e-138,"Liver","SNX2"
"ABL1.5",1.01793912527832e-142,1.14098223027319,0.242,0.122,6.47012287418151e-138,"Liver","ABL1"
"GPHN.4",1.89476805039672e-142,1.02090370058855,0.289,0.158,1.20433352051266e-137,"Liver","GPHN"
"PARD3B.5",4.75637896396461e-142,1.04877497017348,0.246,0.124,3.02320203328555e-137,"Liver","PARD3B"
"MAGED2.5",4.79926545978336e-142,-1.39750476833046,0.027,0.171,3.0504611188929e-137,"Liver","MAGED2"
"PABPC1.6",2.33496818705558e-141,-1.16708231839348,0.084,0.253,1.4841291293744e-136,"Liver","PABPC1"
"KITLG.6",2.27485439515756e-140,-1.75218605003923,0.004,0.131,1.4459202021061e-135,"Liver","KITLG"
"RGS5.7",4.66135233078819e-140,-2.0080912597003,0.005,0.132,2.96280215497228e-135,"Liver","RGS5"
"PEA15.6",1.39309982373257e-139,-1.46129823882283,0.013,0.147,8.85468178962658e-135,"Liver","PEA15"
"PLAT.7",9.53212517715005e-139,-2.13925290134837,0.002,0.126,6.05871408384834e-134,"Liver","PLAT"
"POSTN.7",1.75157060044962e-138,-3.52799506474653,0.005,0.131,1.11331578935178e-133,"Liver","POSTN"
"LRRFIP2.4",1.04868881160704e-137,1.17623088377902,0.178,0.077,6.66557095545553e-133,"Liver","LRRFIP2"
"MDK.6",3.94504107925938e-137,-1.57407581606319,0.022,0.158,2.50750756038806e-132,"Liver","MDK"
"SLC25A6.7",2.83794080131381e-136,-1.49462809119279,0.014,0.146,1.80382355272307e-131,"Liver","SLC25A6"
"FAU.7",1.07546817935121e-135,-1.49250533848728,0.027,0.166,6.83578329477421e-131,"Liver","FAU"
"ABLIM1.5",4.44389761930271e-135,-1.23525019078435,0.064,0.221,2.824585765805e-130,"Liver","ABLIM1"
"SIPA1L1.4",4.8824554760574e-135,1.00003959244689,0.254,0.132,3.10333752513684e-130,"Liver","SIPA1L1"
"INSR.7",6.63367908678953e-135,1.00410957967083,0.319,0.185,4.2164327643543e-130,"Liver","INSR"
"COL1A2.7",9.81739798819928e-135,-1.74917996227145,0.044,0.189,6.24003633527935e-130,"Liver","COL1A2"
"STOX2.7",7.32114449986368e-134,0.941706416984602,0.279,0.151,4.65339265555835e-129,"Liver","STOX2"
"RPL10A.7",3.37579230027669e-133,-1.51813315904249,0.014,0.142,2.14568734397886e-128,"Liver","RPL10A"
"TTN.6",1.19195719312029e-132,-1.90025361223076,0.01,0.134,7.57619911519188e-128,"Liver","TTN"
"RPL24.7",1.38932600122533e-132,-1.50324046443471,0.016,0.145,8.83069499638831e-128,"Liver","RPL24"
"RPS27A.6",9.61565401786727e-132,-1.45604041287022,0.014,0.142,6.11180585029662e-127,"Liver","RPS27A"
"LAMB1.5",1.14005581847092e-131,-1.39147675023553,0.026,0.161,7.24630878778302e-127,"Liver","LAMB1"
"DUSP6.6",1.9003239603687e-131,-1.38229504524894,0.044,0.188,1.20786491244995e-126,"Liver","DUSP6"
"HLA-A.5",2.63290742572872e-131,-1.25602410224552,0.062,0.214,1.67350228886743e-126,"Liver","HLA-A"
"MAP1B.5",3.7677394635306e-131,-1.38867792922948,0.038,0.18,2.39481288041469e-126,"Liver","MAP1B"
"PRICKLE2.5",2.2389204795273e-130,1.0799432829832,0.196,0.091,1.42308024599234e-125,"Liver","PRICKLE2"
"RERE.6",1.7596576018855e-129,0.764343470479401,0.476,0.337,1.11845596833444e-124,"Liver","RERE"
"HSPB1.6",1.37383365244684e-128,-1.40293221555061,0.03,0.165,8.73222407831737e-124,"Liver","HSPB1"
"FSTL1.7",1.89140685640305e-128,-1.40101768415325,0.029,0.163,1.20219711199834e-123,"Liver","FSTL1"
"LPP.5",2.28903971699503e-128,0.807090841094426,0.424,0.285,1.45493653451921e-123,"Liver","LPP"
"H19.7",2.48370789907419e-128,-1.67701906151493,0.301,0.435,1.57866957773054e-123,"Liver","H19"
"RPS18.5",1.65721046009016e-127,-1.53438560324696,0.013,0.136,1.05333954053791e-122,"Liver","RPS18"
"CMTM8.1",2.27807036191686e-127,1.11105889164643,0.144,0.058,1.44796430273798e-122,"Liver","CMTM8"
"SLC39A10.7",8.40129411211578e-127,-1.68776549370674,0.022,0.15,5.33994655060191e-122,"Liver","SLC39A10"
"EIF4G3.6",1.24008607813938e-126,0.899791451831278,0.402,0.27,7.88211112126171e-122,"Liver","EIF4G3"
"LDLRAD4.5",1.55343450442288e-126,1.0072689357048,0.227,0.115,9.8737850535623e-122,"Liver","LDLRAD4"
"CAPNS1.7",2.29026648875823e-126,-1.31366868671775,0.024,0.154,1.45571628291962e-121,"Liver","CAPNS1"
"FLNA.5",2.72383220829834e-126,-1.4193497693112,0.015,0.139,1.73129498991651e-121,"Liver","FLNA"
"MTUS1.6",1.55568061567489e-125,-1.53392566534889,0.006,0.122,9.88806156129114e-121,"Liver","MTUS1"
"ESAM.7",2.42990347212071e-125,-1.29846337309043,0.035,0.171,1.54447094591465e-120,"Liver","ESAM"
